Source_Name,Frac_Variability,Unc_Frac_Variability
J1333.0-6626,0.47854167,0.27389634
J1333.2+2725,0.3993166,0.1262354
J1333.7+5056,0.777138,0.18790346
J1334.1-3521,0.0,10.0
J1334.5+5634,0.50624585,0.325446
J1335.3-2949,0.36031696,0.21271887
J1336.2+2320,0.45556864,0.29487607
J1336.2+2053,0.30719662,0.2858358
J1337.4+5502,0.733074,0.26493233
J1337.5-7802,0.0,10.0
J1337.6-1257,0.36706606,0.095484436
J1337.9-1956,0.7919691,0.301231
J1338.0+6534,0.5016638,0.1718542
J1338.9+1153,0.5742113,0.17745884
J1339.0-2400,0.504708,0.14016484
J1339.1-2620,0.73814094,0.2325276
J1339.9-0138,0.78889173,0.25234538
J1340.0-1501,0.0,10.0
J1340.1+3857,0.7721299,0.32770336
J1340.4+6926,2.2004156,0.54481465
J1340.5+4409,0.3165326,0.46230057
J1340.8-0409,0.2797062,0.21024701
J1341.1+7433,0.5864655,0.4685246
J1341.2+3958,0.108521685,0.48730946
J1341.6+5515,0.0,10.0
J1341.7-3907,0.0,10.0
J1341.8-2053,1.0252486,0.2608386
J1342.6+0944,0.37529606,0.20956314
J1342.7+0505,0.0,10.0
J1343.6+5755,0.59951276,0.26354766
J1344.0+6605,0.40671337,0.17769453
J1344.1-7700,0.0,10.0
J1344.2-1723,1.0448956,0.2501853
J1344.4-3656,0.0,10.0
J1345.5+4453,0.6819745,0.16105695
J1345.6-3356,0.9676828,0.25490952
J1345.8+0706,1.0501188,0.25614125
J1346.3-6026,0.0,10.0
J1347.1-2959,0.0,10.0
J1347.4+7309,0.56941336,0.23631965
J1347.6-3751,0.54083955,0.15556379
J1348.9+0756,0.42022687,0.40886062
J1349.5-7153,0.0,10.0
J1349.5-1131,1.2887565,0.3082247
J1350.8+3033,0.9928906,0.24224803
J1351.0+0029,1.3336165,0.3419574
J1351.3+1115,0.24987769,0.10095498
J1351.4-1529,0.3394451,0.23063427
J1351.7-2912,0.87380475,0.22985816
J1351.7+5542,0.54569304,0.24973676
J1351.9+2847,0.0,10.0
J1352.7-2742,0.58961904,0.19654049
J1353.0-4413,0.23187034,0.10544457
J1353.2+3740,0.25082922,0.3415878
J1353.3+1434,0.57098466,0.1656481
J1353.4+5600,0.15870386,0.59322006
J1353.6-6640,0.113984354,0.12704545
J1353.7-3936,0.0,10.0
J1354.2+6934,0.0,10.0
J1354.3-0206,0.2055175,0.17856309
J1354.4+3707,0.0,10.0
J1354.7+0623,0.56788105,0.37261307
J1354.8-1041,0.8044752,0.19931322
J1356.2-1726,0.0,10.0
J1357.1+1921,0.5909878,0.18150161
J1357.5+0127,0.0,10.0
J1358.1+7642,0.6365915,0.16620077
J1358.9-0703,0.4189891,0.27892748
J1359.1+5544,0.4022252,0.10903258
J1359.1-1152,0.0,10.0
J1359.4+0202,1.0395441,0.3038674
J1359.7+4012,0.58041316,0.1661469
J1359.8-3746,0.42875665,0.13529134
J1400.2-4010,0.0,10.0
J1400.6-5605,0.67464906,0.178241
J1401.1-3717,0.0,10.0
J1401.2-0915,0.3417165,0.2503096
J1402.5-1827,0.2950264,0.1980774
J1402.6+1600,0.50352436,0.31714275
J1402.6-3330,0.46413133,0.20319103
J1403.4+4319,0.0,10.0
J1404.8+6554,0.47642314,0.14427148
J1404.8+0402,0.26558432,0.1396488
J1405.3-0640,0.0,10.0
J1406.1-2508,0.48934218,0.16904831
J1406.4-1654,0.44959253,0.34132516
J1406.6-3934,0.8517466,0.35868946
J1406.9+1643,0.41383126,0.23763531
J1407.5-2706,0.0,10.0
J1407.6-4301,0.8524783,0.2355051
J1408.9-0751,0.6366557,0.15567687
J1410.1+0202,0.54390174,0.16062427
J1410.3+1438,0.17861266,0.23086463
J1410.3+6058,0.73583454,0.58078885
J1410.4+2820,0.39666632,0.19896024
J1410.5+6215,0.0,10.0
J1411.5-0723,0.0,10.0
J1411.8+5249,0.567246,0.1947648
J1412.0+3836,0.4219102,0.2697909
J1412.1+7427,0.32625493,0.18178897
J1412.9+5018,0.74330664,0.27527183
J1413.1-6519,0.36388415,0.20884287
J1415.5+4830,0.9031828,0.22313185
J1415.9-1002,0.42435208,0.28637657
J1416.1+1320,0.4320939,0.13394028
J1416.1-2417,0.7794697,0.28446996
J1417.9+4613,0.457031,0.21675096
J1417.9+2543,0.0,10.0
J1418.4-0233,0.3102472,0.08170142
J1418.4+3543,1.2265419,0.29047683
J1418.7-3504,0.3365837,0.14160065
J1418.9+7731,0.2745479,0.13916269
J1419.3+0444,0.0,10.0
J1419.4-0838,0.651103,0.15636508
J1419.5+3821,0.50511855,0.14996834
J1419.6-5153,0.0,10.0
J1419.8+5423,0.57499546,0.13983582
J1420.3+0612,0.47128752,0.23899655
J1420.9-7920,0.18763244,0.14105342
J1421.1-4614,0.16929251,0.23740543
J1421.1-1120,0.44597822,0.15615426
J1421.1+3859,0.67233604,0.27995783
J1421.6-4819,0.48843473,0.25933015
J1422.3+3223,1.4957856,0.35599926
J1422.6+5801,0.0,10.0
J1422.6+8150,0.0,10.0
J1423.1+3738,1.4248056,0.3451172
J1423.5+4524,0.29362673,0.578309
J1423.5-7829,0.6977424,0.21794714
J1424.1-1750,0.8611159,0.2855164
J1424.1+2917,0.0,10.0
J1424.2+0433,1.072095,0.26355332
J1424.6+1447,0.81399804,0.24202296
J1424.8-6808,0.42064786,0.109534994
J1425.0+3615,0.0,10.0
J1425.4-0119,0.49704164,0.4304131
J1426.1+3403,0.28527617,0.15597756
J1426.4+3625,0.25740916,0.1886763
J1427.0+2348,0.22237377,0.0542006
J1427.4-1823,0.09214526,0.50830567
J1427.6-3305,0.5874172,0.14346905
J1427.7-3215,0.7614017,0.21872115
J1427.9-4206,0.68791586,0.16223414
J1428.1+1629,0.31839386,0.13972199
J1428.3+5635,0.6221661,0.27018118
J1428.5+4240,0.20389768,0.10913819
J1428.7-1017,0.0,10.0
J1428.8+7429,0.91745865,0.38897568
J1428.9+5406,0.66360193,0.22453596
J1429.8-3058,0.0,10.0
J1431.1-3120,1.0694654,0.2715785
J1432.2+5051,0.7025079,0.24638252
J1432.8+7648,0.0,10.0
J1433.0-1801,1.2384884,0.31658283
J1433.7-7304,0.0,10.0
J1434.2+4204,0.28504315,0.13511351
J1434.7+1950,0.8601858,0.2057791
J1434.8+6640,0.0,10.0
J1435.3+7120,0.0,10.0
J1435.5+2021,0.0,10.0
J1435.7+6148,0.0,10.0
J1435.9-8348,0.77018577,0.21445951
J1436.9+2321,0.2421294,0.13858967
J1436.9+5638,0.29557788,0.10727921
J1438.0-3128,0.9388347,0.36656153
J1438.5-4207,0.0,10.0
J1438.6+1205,0.0,10.0
J1438.9+3710,0.7532502,0.18220527
J1439.3+3932,0.26367128,0.11853557
J1439.5-2525,0.0,10.0
J1439.7+4958,0.36093524,0.107190914
J1439.9-3953,0.4060002,0.20829044
J1440.0-2343,0.40391013,0.17802761
J1440.0-1530,1.0702758,0.27610883
J1440.6-3846,0.0,10.0
J1440.9+0609,0.45304462,0.15299661
J1441.6-1522,0.9300313,0.30388892
J1441.7+1836,0.2823461,0.22024232
J1442.0+4348,0.33893,0.16298324
J1442.2+0622,0.8868973,0.25869873
J1442.6-4623,0.41602683,0.18700688
J1442.7+1200,0.2744019,0.15258217
J1443.1+5201,0.0,10.0
J1443.1+4728,0.25967664,0.17109403
J1443.6+2515,0.0,10.0
J1443.7-0954,0.0,10.0
J1443.9-3908,0.13805966,0.045664724
J1443.9+2501,1.426655,0.33684742
J1445.0-0326,0.047144193,0.41158915
J1445.2-1954,0.78172916,0.44624394
J1445.9-1626,0.5110549,0.17086352
J1446.0-3039,1.2563864,0.37282556
J1446.3+3111,1.3293673,0.3447626
J1446.7+1719,1.1464401,0.34893093
J1446.8-1830,0.0,10.0
J1447.0-2657,0.0,10.0
J1448.0+3608,0.1776926,0.06608289
J1449.5+2746,0.0,10.0
J1449.6-2137,1.0205524,0.31205526
J1449.7-0910,0.0,10.0
J1450.4+0910,0.9201301,0.24518669
J1450.8+5201,0.093670495,0.1399766
J1451.4+6355,0.5011687,0.1704134
J1451.5+1415,0.58897257,0.23187743
J1451.8-3851,0.0,10.0
J1453.0-1318,0.0,10.0
J1453.5+3505,0.96180934,0.27501252
J1454.0+4927,0.69181967,0.3168982
J1454.1+1622,0.51247066,0.1547754
J1454.1+2647,0.0,10.0
J1454.4-3744,0.76244247,0.21090235
J1454.4+5124,0.4691138,0.11306131
J1454.7+5237,0.0,10.0
J1455.0+0247,0.0,10.0
J1455.4-3654,0.270531,0.30350146
J1455.8-7601,0.0,10.0
J1456.0+5051,0.0,10.0
J1457.3-4246,1.3747514,0.33620176
J1457.4-3539,1.5103402,0.3567112
J1457.8-4642,0.0,10.0
J1458.6+3722,0.5752427,0.17508897
J1459.0+7140,1.0882058,0.2670352
J1459.0+6129,0.0,10.0
J1459.0-5353,0.4280773,0.23973812
J1459.5+1527,0.6707943,0.3256204
J1500.7+4752,0.0,10.0
J1500.9+5528,0.42493552,0.2488742
J1501.0+2238,0.39040294,0.10688378
J1502.5+5552,0.9438041,0.2586117
J1503.3+1651,0.0,10.0
J1503.5+4759,0.27062622,0.109166995
J1503.6-6427,1.0164152,0.2847795
J1503.7-1540,0.17990519,0.11110767
J1503.7-5801,0.0,10.0
J1503.9-4247,0.35238644,0.3068533
J1504.4+1029,0.9492855,0.22387068
J1504.9+2027,0.0,10.0
J1505.0-3433,0.85501957,0.24815525
J1505.0+0326,0.32279226,0.08608675
J1505.5-8241,0.15585458,0.46600977
J1506.1+3731,1.0216472,0.24190105
J1506.4-0540,0.0,10.0
J1506.4+4331,0.27546996,0.5531309
J1506.6+0813,0.36902848,0.11865456
J1507.2+1721,0.58016515,0.21637209
J1507.3-3710,0.0,10.0
J1507.3+3341,0.0,10.0
J1508.4+7717,0.76030725,0.25827187
J1508.5-4951,0.28558642,0.0893715
J1508.8+2708,0.0,10.0
J1509.6-4334,0.17540611,0.21673208
J1509.7+5556,0.0,10.0
J1509.8-2906,0.59619653,0.17207077
J1510.1+5702,0.47789994,0.19526781
J1510.8+7959,1.1091098,0.2996198
J1510.8-0542,0.34923032,0.09626663
J1511.8-0513,0.12737037,0.16135141
J1512.1-2255,0.0,10.0
J1512.2+4704,0.24890797,0.31470123
J1512.2+0202,0.18098985,0.06058553
J1512.8-0906,0.47162834,0.11130514
J1512.9-5639,0.94372666,0.23357911
J1513.2-7131,1.342702,0.33546585
J1513.4-3721,0.0,10.0
J1513.4-0753,0.0,10.0
J1513.4-3231,0.9601496,0.23863442
J1514.4-7719,0.0,10.0
J1514.6-2044,0.5222812,0.27627566
J1514.7-3617,0.5432836,0.15608492
J1514.8-4748,0.41639122,0.11374899
J1514.8-0949,1.7317996,0.41920418
J1516.1+4351,0.7811164,0.26653367
J1516.5+0015,0.36022493,0.19567007
J1516.8+2918,0.42743403,0.24672884
J1516.8+3651,0.9569736,0.3040462
J1516.9+1934,0.64739597,0.22614267
J1517.0+2639,0.53033423,0.2353603
J1517.3+6630,0.5004815,0.276547
J1517.7-2422,0.19693986,0.049774498
J1517.7+6525,0.24230164,0.08702041
J1518.0-2731,0.4429688,0.117654696
J1518.4+0750,0.0,10.0
J1518.6+0614,0.0,10.0
J1518.6+4044,0.0,10.0
J1520.0-0905,0.0,10.0
J1520.4+5546,0.20099461,0.1844063
J1520.5+4209,0.93938786,0.25533944
J1520.8-0348,0.0,10.0
J1521.1+0421,0.62232095,0.44948226
J1521.8+4338,0.44583112,0.15699993
J1522.1+3144,0.50432056,0.11915759
J1522.6-2730,0.4798931,0.11986689
J1523.2-3941,0.41980472,0.3468056
J1523.2+0533,0.0,10.0
J1524.8-5904,0.38532737,0.16661246
J1526.1-0831,0.4830727,0.22209653
J1526.7-1529,0.0,10.0
J1527.3+3117,0.61724234,0.2636929
J1528.2-2905,0.0,10.0
J1528.5-2240,0.0,10.0
J1529.2+3812,0.0,10.0
J1529.7+6733,0.4110062,0.22901584
J1530.5-3026,0.46127796,0.23558226
J1530.9+5736,0.0,10.0
J1531.7+4710,0.0,10.0
J1532.0+3016,0.3833903,0.14572269
J1532.7-1319,0.8210303,0.19481939
J1533.2+1855,0.0,10.0
J1533.2+3416,0.1760624,0.17432724
J1534.8+3716,0.45004323,0.21186243
J1534.8+0131,0.9125678,0.22254899
J1535.0+5320,0.0,10.0
J1535.3-3135,0.4140019,0.6994713
J1535.4+3919,0.38923934,0.26195705
J1535.8-4730,0.6461603,0.27653748
J1536.8-3155,0.5344376,0.29659227
J1537.7-7957,0.34239843,0.11354969
J1537.9-1344,0.41493997,0.6161769
J1539.6+2743,0.877413,0.21633825
J1539.7-1127,0.0,10.0
J1539.9+4220,0.35146597,0.2805516
J1540.1+8155,0.0,10.0
J1540.4+6606,0.40922907,0.2504158
J1540.7+1449,0.31128222,0.1743946
J1541.7+1413,0.23179814,0.43712202
J1541.9-2915,0.17925628,0.2094785
J1542.3+1801,0.66200805,0.26138332
J1543.0+6130,0.28256795,0.06821251
J1543.6+0452,0.4414301,0.16849273
J1544.3-0649,1.9234755,0.45856363
J1544.5-1126,0.0,10.0
J1545.8-2336,0.0,10.0
J1546.0+0819,0.17278136,0.14248836
J1546.1-1003,0.8508757,0.24376294
J1546.5+1816,0.39963514,0.34086582
J1547.3-1531,0.0,10.0
J1547.3-2802,0.0,10.0
J1547.9-6403,0.0,10.0
J1548.3+6615,0.0,10.0
J1548.3+1456,0.38850626,0.10300525
J1548.8-2250,0.34007758,0.11631446
J1549.0+7846,0.16906463,0.9779849
J1549.3+6310,0.8191751,0.31413603
J1549.3+4234,0.0,10.0
J1549.4+7409,0.0,10.0
J1549.5+0236,0.71910006,0.1777866
J1549.6+1710,0.8095297,0.351881
J1549.8-3044,0.0,10.0
J1549.8-0659,0.19114712,0.104460195
J1550.7+7006,0.0,10.0
J1550.7+0528,0.306946,0.10753187
J1550.8-0822,0.67294043,0.34464005
J1550.8-1750,0.5402578,0.28133494
J1552.0+0850,0.51528823,0.1981818
J1553.3+0600,0.48202375,0.43294725
J1553.5-3118,0.4206988,0.11659494
J1553.6+1257,1.1521518,0.2748303
J1553.6-2422,0.7321929,0.17909859
J1554.4-1215,0.0,10.0
J1554.9+2143,0.319463,0.28638148
J1555.2-4149,0.7309164,0.19770598
J1555.7+1111,0.13001873,0.03373137
J1557.5-7040,0.0,10.0
J1557.9-0001,0.43294305,0.40737978
J1557.9-1404,0.32292542,0.24077204
J1558.8+5625,0.35814685,0.097937524
J1558.9-6432,0.12003159,0.069901064
J1559.1+6736,0.39193058,0.25793093
J1559.8-2525,0.42968217,0.2652774
J1559.9+2319,0.34577253,0.13224532
J1600.0+8510,0.18591768,0.12846561
J1600.3-5811,0.0,10.0
J1602.0-0641,0.0,10.0
J1602.1+3324,0.18717302,0.23312761
J1602.2+3051,0.0,10.0
J1602.9-1928,0.51701033,0.23615326
J1603.5-7112,0.0,10.0
J1603.8+1104,0.40904698,0.33427978
J1603.8+5009,0.0,10.0
J1603.8-4903,0.7467603,0.17989694
J1604.5-4441,0.95312446,0.23158605
J1604.6+5714,0.28875023,0.07313183
J1604.7+1734,0.0,10.0
J1604.9-3414,0.5492277,0.47815675
J1605.1-1140,0.0,10.0
J1605.5+5423,0.0,10.0
J1605.8+7208,0.0,10.0
J1606.2+1346,0.0,10.0
J1606.3+5629,0.4488883,0.33586386
J1606.5+2717,0.43868786,0.22514135
J1606.6+1324,0.0,10.0
J1606.9+5919,0.8365399,0.29670647
J1607.0+1550,0.0,10.0
J1608.0+4949,1.2442248,0.41884455
J1608.0-2038,0.4114362,0.18373667
J1608.3+4012,0.56695443,0.4849606
J1608.7+1029,0.8604689,0.20936483
J1610.3-3958,0.41508287,0.13591751
J1610.6+2414,0.4009923,0.23499273
J1610.7-6648,0.24341683,0.06730239
J1612.2+2828,0.0,10.0
J1612.4-3100,0.67239434,0.17342356
J1612.4-0554,0.4809059,0.28792268
J1613.3-1907,0.40092015,0.41372606
J1613.5-4225,0.0,10.0
J1613.6+3411,0.33606443,0.09142374
J1614.8-0850,0.45580876,0.48457322
J1615.6+2130,0.5936876,0.18040474
J1615.6+4712,0.36324516,0.13469063
J1616.6+4630,0.8907153,0.29018554
J1616.7+3327,0.49973297,0.3530484
J1616.7+4107,0.23610887,0.4135054
J1617.2-2535,0.27483362,0.29510996
J1617.3-1513,0.0,10.0
J1617.3-5849,0.7653972,0.19324905
J1617.9-7718,0.5612223,0.13548313
J1618.0+5139,1.0158037,0.2652001
J1618.8+0620,0.88278985,0.48607692
J1619.0+7536,0.073030636,0.4074272
J1619.0-8346,0.0,10.0
J1619.6+5536,0.0,10.0
J1621.7-1103,0.964189,0.26079056
J1623.4+0858,0.46885863,0.5177105
J1623.6+5743,0.0,10.0
J1624.6+5651,0.19247457,0.2908278
J1624.9-4210,0.0,10.0
J1625.2-3600,0.0,10.0
J1625.7-2527,1.2553803,0.2971047
J1625.7+4134,0.46516934,0.12952329
J1626.0-2950,0.57579094,0.13857861
J1626.3+3514,0.0,10.0
J1626.4+1820,0.25389367,0.29109883
J1626.6-7639,0.44806787,0.1685769
J1626.8+4337,0.37513036,0.24391468
J1627.3+3148,0.13885787,0.7509819
J1627.3+4758,0.27201515,0.29201478
J1627.4-3301,0.0,10.0
J1627.7+0251,0.7097518,0.26256552
J1628.3-3343,0.16847308,0.29618755
J1628.6+7706,0.7196755,0.17665312
J1628.8-6149,0.58250785,0.15145713
J1630.6+8234,0.0,10.0
J1630.7+5221,0.1699343,0.064804904
J1631.0-5302,0.0,10.0
J1631.2+4926,0.0,10.0
J1631.2+1046,0.41828108,0.14267465
J1632.2+0854,0.6511399,0.23554672
J1632.4+5800,0.32418156,1.0016019
J1632.8-1048,1.7864004,0.44408274
J1633.8+0701,0.52217484,0.20036897
J1634.9+1222,0.0,10.0
J1635.2+3808,0.6833469,0.16125427
J1635.6+3500,0.4395129,0.39220643
J1635.6+3628,1.5863366,0.3902037
J1636.3+7128,0.20725764,0.3486908
J1636.5-0454,0.0,10.0
J1636.7+2627,0.0,10.0
J1636.9-4103,0.2501726,0.23271602
J1637.1+1316,0.0,10.0
J1637.2+4327,0.0,10.0
J1637.6+4548,0.089051455,1.6490774
J1637.7+4717,0.8788129,0.2099466
J1637.7+7326,1.1901108,0.48175472
J1637.8-3449,0.22628197,0.094311595
J1638.0+0042,0.0,10.0
J1638.1+5721,0.54398245,0.1435064
J1639.2+4129,0.6604165,0.18038222
J1640.2+0629,0.0,10.0
J1640.3+6850,0.58744967,0.20652403
J1640.4+3945,0.84565043,0.20310542
J1640.9+1143,0.0,10.0
J1641.9-0621,0.38158512,0.11856517
J1642.3-8108,0.28803992,0.26627415
J1642.4+2211,0.0,10.0
J1642.9+3948,0.4899807,0.120387875
J1643.0+3223,0.0,10.0
J1643.0-7714,0.0,10.0
J1643.5-0646,0.8360674,0.29762962
J1643.7+3317,0.0,10.0
J1644.2+4546,0.0,10.0
J1644.5-4602,0.0,10.0
J1644.8-2154,0.115498215,0.6617818
J1644.9+2620,0.53244656,0.16042136
J1645.6+6329,0.66156566,0.16754347
J1646.0-0942,0.0,10.0
J1646.6+7422,0.7962816,0.31328428
J1646.7-1330,0.7140355,0.4137434
J1647.0+6040,0.48861685,0.5278411
J1647.1+6149,0.41241497,0.28108183
J1647.4-6438,0.41697899,0.13022056
J1647.5+2911,0.42691478,0.20505618
J1647.5+4950,0.33301872,0.08693382
J1648.0+2221,0.5760038,0.18477574
J1648.2+4232,0.7876984,0.19694062
J1649.4+5235,0.47024375,0.120246224
J1649.6+0411,0.741502,0.21532938
J1650.3-5045,0.66094357,0.15997426
J1650.7+0831,0.5559366,0.16572054
J1650.9+0429,0.0,10.0
J1651.6+7219,0.25159585,0.181256
J1652.7+4024,0.5126909,0.26994857
J1653.8+3945,0.329615,0.07895413
J1654.0-3509,0.28868824,0.2280858
J1656.0+2047,0.65481013,0.19180623
J1656.3-3301,0.76544607,0.19331597
J1656.9-2010,0.38466287,0.13781908
J1657.0+6010,0.43213513,0.15657522
J1657.7-6120,0.26844472,0.4238836
J1657.7+4808,0.48669693,0.117534935
J1658.4+6150,0.0,10.0
J1659.0+2627,0.46702057,0.29161078
J1659.7-3131,0.36997032,0.12623732
J1700.0+6830,0.5625886,0.13397938
J1701.0+6613,0.33278137,0.11107338
J1701.3+3956,0.3810237,0.1853427
J1701.7-5621,0.0,10.0
J1702.2+2642,0.44142294,0.21017483
J1702.6+3114,0.26059276,0.18978639
J1703.6-6213,0.55915326,0.1348558
J1704.1+7647,0.8037905,0.19475552
J1704.2+1234,0.67634445,0.23039423
J1704.5-0527,0.35523915,0.13253595
J1705.0+7134,0.45576882,0.2591127
J1705.4+5436,0.0,10.0
J1705.5-7423,0.0,10.0
J1706.1+1000,0.7551576,0.24499387
J1706.8+3004,0.0,10.0
J1706.9+4543,0.7089849,0.23428218
J1707.1-1931,0.0,10.0
J1707.5+1649,0.5930236,0.20577656
J1707.9+0016,1.2134162,0.36341944
J1709.0-3525,0.0,10.0
J1709.7+4318,1.0594505,0.25080392
J1710.1-2030,0.17506349,0.41347557
J1710.3-3943,0.11711611,0.13348168
J1711.1-4600,0.13659006,1.1951998
J1711.6-5027,0.32871297,0.1661313
J1712.5-3142,0.0,10.0
J1712.7+2932,0.0,10.0
J1713.7+8844,0.0,10.0
J1714.0-2029,0.58814895,0.28419456
J1715.0+2616,0.13882473,2.0723648
J1715.4-4025,0.46697244,0.20615895
J1715.8+2151,0.0,10.0
J1716.1+6836,0.60633487,0.15589727
J1716.3-3421,0.32598457,0.19225347
J1716.3+3434,0.0,10.0
J1716.6-6707,0.0,10.0
J1717.3-6045,0.0,10.0
J1717.5-8114,0.21321483,0.33730748
J1717.5-3342,0.8120696,0.19934098
J1717.6-5154,1.5766912,0.38097152
J1718.0-3055,0.23853348,0.18743697
J1719.2+1745,1.6280596,0.38543573
J1719.3+1205,0.21434861,0.2909643
J1720.0-5101,0.16831471,0.3257851
J1720.2+3824,0.26224586,0.2747659
J1722.6+6104,0.81491756,0.22530046
J1722.7+1014,0.64080584,0.16122673
J1723.6-7714,0.85071146,0.20228231
J1724.1+3304,0.40404004,0.3729535
J1724.2+4005,0.96518016,0.23231296
J1724.2-6501,0.0,10.0
J1724.9+7654,0.46110395,0.18637478
J1725.0+1152,0.16180213,0.050933115
J1725.4+5254,0.0,10.0
J1725.5+5851,0.5325542,0.14812283
J1727.2+0644,0.7159707,0.31782436
J1727.4+4530,0.5914603,0.14141718
J1727.9-0654,0.0,10.0
J1728.0+1216,0.6340814,0.16977069
J1728.3+5013,0.52545774,0.12991408
J1728.4+0427,0.54443556,0.1535694
J1728.5-7303,0.32347348,0.22137746
J1728.6-7448,0.84400135,0.25032684
J1730.6+0024,1.1922921,0.28692508
J1730.6+3805,0.39343816,0.46397406
J1730.8+3715,0.3996434,0.16494918
J1731.6-3002,0.29446512,0.12758833
J1731.9-2719,0.0,10.0
J1733.0-1305,0.7465924,0.17735691
J1733.4-3943,0.3838926,0.18682916
J1733.4+5428,0.0,10.0
J1733.6-6054,0.6800084,0.2124474
J1734.0+0805,0.37160915,0.2259765
J1734.3+3858,0.92605424,0.2194534
J1735.4-1118,0.0,10.0
J1735.8-5932,0.0,10.0
J1736.0+2033,0.67254883,0.19304858
J1736.6+0628,0.15694675,0.21304466
J1736.9-3357,0.0,10.0
J1738.0+8717,2.8267996,0.68023294
J1738.0+0236,0.0,10.0
J1738.2+4000,0.6033416,0.2924788
J1738.3+3228,0.7345083,0.32634827
J1738.8+3822,0.0,10.0
J1738.8-3418,0.20937254,0.4100339
J1739.5+4955,0.61715543,0.15120302
J1740.0+4737,0.39656124,0.15066041
J1740.5+5211,0.7921582,0.18862873
J1740.6+5346,0.60878867,0.18708794
J1741.1+7226,0.0,10.0
J1741.2+5739,0.77360046,0.28444222
J1741.5-3119,0.0,10.0
J1741.8-2537,0.15888159,0.17604868
J1741.9+2555,0.0,10.0
J1742.4-1518,0.0,10.0
J1742.5+5944,0.2547768,0.12759408
J1743.9-1824,0.0,10.0
J1743.9+3747,0.4351692,0.5110811
J1744.0+1935,0.16161887,0.1214196
J1744.2-0353,0.40332752,0.21635301
J1744.4+1851,0.0,10.0
J1744.6-5713,0.6091199,0.1911775
J1744.9-1727,0.13097516,0.10761409
J1745.1+4731,0.6148964,0.36960992
J1745.4-0753,0.0,10.0
J1745.6-2859,0.0,10.0
J1745.6+3950,0.0,10.0
J1746.8-5235,1.820375,0.43955716
J1747.1-5453,0.8199586,0.25618553
J1747.2+4937,0.6073382,0.43653947
J1747.6-5308,0.5258959,0.2964881
J1747.9+4704,0.0,10.0
J1748.0+3403,0.5112054,0.14889947
J1748.1+2702,0.68507713,0.27931353
J1748.5-0854,0.0,10.0
J1748.6+7005,0.43026084,0.1030628
J1749.0-2327,0.042781502,0.70772636
J1749.0+4321,0.24673976,0.0808086
J1751.5+0938,0.67205,0.15978207
J1751.6+2921,1.7192394,0.4255475
J1751.6-1750,0.0,10.0
J1752.1+4531,0.0,10.0
J1752.2-3002,0.0,10.0
J1752.6-1010,0.0,10.0
J1753.3-3325,0.0,10.0
J1753.6-5014,0.9780793,0.24045144
J1753.7+2847,0.6857761,0.31498685
J1754.2+3212,0.6888804,0.16569845
J1754.5-6425,0.29817185,0.16251685
J1754.7+3444,1.4711925,0.38498434
J1756.3+5522,0.34135213,0.13307865
J1756.6+1553,0.0,10.0
J1756.9+1531,0.5229962,0.3815823
J1757.0+7032,0.5835176,0.38331664
J1758.2+6532,0.21358122,0.42056158
J1758.3+1429,0.06499879,1.5466198
J1758.3-3028,0.25570908,0.14721924
J1758.7-1621,0.363534,0.17065263
J1759.1-4822,1.2893525,0.31572708
J1759.1-3849,0.3211479,0.12540992
J1800.1+2812,0.4122256,0.27771622
J1800.1+7037,0.3851288,0.2586509
J1800.6+7828,0.23537113,0.057200905
J1801.5+4404,1.2492119,0.29600328
J1801.5+2123,0.0,10.0
J1802.6-3940,1.3380961,0.31608486
J1803.4-6510,0.5877476,0.18938881
J1806.2+6143,0.5126062,0.22361125
J1806.3+5345,0.7421355,0.24405873
J1806.8+6949,0.19404869,0.04976742
J1806.9-8038,0.0,10.0
J1807.2+6429,0.75176466,0.25990283
J1807.9-6412,0.84653056,0.27596763
J1807.9+4650,0.19953546,0.53486085
J1808.1-5013,0.6455111,0.20815206
J1808.2+3500,0.5846548,0.19853549
J1808.8+2419,0.3590365,0.34919035
J1808.8+3522,0.0,10.0
J1809.3+2042,0.11830967,0.32976624
J1809.7+2910,0.30148602,0.1048063
J1810.7+5335,0.14064804,0.23439424
J1811.0+1608,1.0335017,0.30388576
J1811.2-2759,0.1642319,0.4249478
J1811.3+0340,0.37772638,0.1185664
J1812.9+4249,0.38879555,0.22850607
J1813.5+3144,0.39666426,0.11926468
J1813.6+0614,0.29372916,0.1111188
J1814.0+3828,0.4375381,0.29858056
J1814.2+4114,0.43684036,0.37146777
J1814.4+2953,0.91883004,0.31054643
J1815.2-2715,0.0,10.0
J1816.9-4942,0.69536316,0.1803834
J1818.6+0903,0.6806804,0.17493975
J1819.1+2133,0.0,10.0
J1820.3+3624,0.29990223,0.22604004
J1821.6+6819,0.55091995,0.1385099
J1822.0+1600,0.22341241,0.2784154
J1823.3-3720,0.0,10.0
J1823.5+6858,0.0,10.0
J1823.6-3453,0.27549732,0.08687196
J1824.1+5651,0.38041815,0.093305394
J1824.5+0107,0.40637794,0.16151235
J1824.5+4311,0.0,10.0
J1824.7-3243,0.0,10.0
J1825.1-5231,1.1387622,0.27385393
J1826.0-5037,0.0,10.0
J1827.5+2015,0.0,10.0
J1827.6-4029,0.0,10.0
J1828.0+2634,0.0,10.0
J1828.7+3230,0.27583188,0.14724043
J1829.0-2417,0.27711093,0.14809836
J1829.1+2729,0.25824252,0.13796447
